game_status,game_date,home_team,away_team,home_score,away_score,game_id,HP,first_base,second_base,third_base,game_time,audience
1,19910612,三商,統一7-ELEVEn獅,2,5,199101064,柏木敏夫,許榮龍,林褔全,李志元,175,2544
1,19910602,統一7-ELEVEn獅,味全龍,2,0,199101065,林朝琴,李志元,蔣寬仁,許榮龍,157,4659
1,19910602,兄弟,三商,6,4,199101066,柏木敏夫,李柏河,林褔全,葉南輝,192,12547
1,19910606,三商,兄弟,0,7,199101067,蔣寬仁,林朝琴,許榮龍,林褔全,210,7981
1,19910607,味全龍,統一7-ELEVEn獅,1,0,199101068,李柏河,柏木敏夫,林褔全,葉南輝,134,5585
1,19910608,統一7-ELEVEn獅,兄弟,0,3,199101069,李志元,蔣寬仁,林褔全,許榮龍,159,6158
1,19910608,三商,味全龍,5,10,199101070,葉南輝,李柏河,蔣寬仁,柏木敏夫,190,4841
1,19910609,味全龍,兄弟,0,3,199101071,林朝琴,李柏河,蔣寬仁,林褔全,161,8110
1,19910609,三商,統一7-ELEVEn獅,1,6,199101072,許榮龍,柏木敏夫,葉南輝,李柏河,164,4392
1,19910613,三商,統一7-ELEVEn獅,1,0,199101073,葉南輝,林朝琴,李志元,許榮龍,159,3747
1,19910614,味全龍,兄弟,3,9,199101074,林朝琴,李柏河,林褔全,李志元,189,12327
1,19910615,兄弟,三商,3,2,199101075,李柏河,葉南輝,林褔全,李志元,153,4334
1,19910615,統一7-ELEVEn獅,味全龍,1,5,199101076,許榮龍,柏木敏夫,林朝琴,林褔全,165,4842
1,19910616,兄弟,統一7-ELEVEn獅,11,3,199101077,李志元,葉南輝,許榮龍,李柏河,174,8863
1,19910616,味全龍,三商,3,5,199101078,柏木敏夫,李柏河,林朝琴,林褔全,194,6779
1,19910620,三商,統一7-ELEVEn獅,3,0,199101079,柏木敏夫,許榮龍,林褔全,李柏河,171,1968
1,19910729,味全龍,兄弟,5,1,199101080,周駿勝,柏木敏夫,林褔全,林朝琴,146,1503
1,19910710,兄弟,三商,3,4,199101081,李柏河,李志元,林褔全,許榮龍,202,4336
1,19910709,統一7-ELEVEn獅,味全龍,7,5,199101082,柏木敏夫,林褔全,蔣寬仁,葉南輝,167,1757
1,19910727,兄弟,統一7-ELEVEn獅,4,7,199101083,李柏河,李志元,蔣寬仁,許榮龍,215,2071
1,19910728,味全龍,三商,5,4,199101084,林褔全,周駿勝,李柏河,林朝琴,139,1440
1,19910627,味全龍,兄弟,3,4,199101085,柏木敏夫,葉南輝,林朝琴,李柏河,184,10500
1,19910628,三商,統一7-ELEVEn獅,5,0,199101086,蔣寬仁,許榮龍,林褔全,李志元,152,2416
1,19910629,統一7-ELEVEn獅,味全龍,2,1,199101087,李柏河,葉南輝,林朝琴,周駿勝,109,2530
1,19910629,兄弟,三商,5,2,199101088,許榮龍,李志元,林褔全,蔣寬仁,183,10350
1,19910630,味全龍,三商,9,5,199101089,葉南輝,李柏河,蔣寬仁,林褔全,202,3685
1,19910630,兄弟,統一7-ELEVEn獅,3,4,199101090,林朝琴,柏木敏夫,李志元,許榮龍,189,12493
1,19910711,三商,味全龍,4,3,199101091,葉南輝,許榮龍,蔣寬仁,林褔全,149,2559
1,19910712,統一7-ELEVEn獅,兄弟,5,0,199101092,林朝琴,蔣寬仁,許榮龍,周駿勝,143,5464
1,19910713,三商,統一7-ELEVEn獅,4,3,199101093,蔣寬仁,林褔全,李柏河,葉南輝,192,3009
1,19910713,味全龍,兄弟,8,1,199101094,李志元,林朝琴,周駿勝,柏木敏夫,161,6598
1,19910714,兄弟,三商,3,7,199101095,許榮龍,李柏河,林朝琴,李志元,200,5765
1,19910714,統一7-ELEVEn獅,味全龍,1,6,199101096,柏木敏夫,葉南輝,林褔全,蔣寬仁,145,3793
1,19910716,兄弟,三商,9,4,199101097,蔣寬仁,林褔全,李柏河,林朝琴,171,5387
1,19910717,統一7-ELEVEn獅,味全龍,7,10,199101098,許榮龍,葉南輝,周駿勝,柏木敏夫,197,3194
1,19910720,兄弟,統一7-ELEVEn獅,1,4,199101099,林朝琴,蔣寬仁,李志元,周駿勝,172,3410
1,19910719,味全龍,三商,4,0,199101100,李柏河,許榮龍,葉南輝,蔣寬仁,168,3137
1,19910720,兄弟,味全龍,2,7,199101101,柏木敏夫,林褔全,許榮龍,葉南輝,169,12229
1,19910721,統一7-ELEVEn獅,三商,4,2,199101102,李柏河,林朝琴,許榮龍,蔣寬仁,165,4488
1,19910723,味全龍,兄弟,3,3,199101103,柏木敏夫,葉南輝,李柏河,蔣寬仁,177,8132
1,19910724,三商,統一7-ELEVEn獅,3,4,199101104,許榮龍,林朝琴,周駿勝,林褔全,208,1833
1,19910725,統一7-ELEVEn獅,味全龍,2,2,199101105,李志元,蔣寬仁,葉南輝,李柏河,172,2652
1,19910726,兄弟,三商,2,0,199101106,林朝琴,許榮龍,林褔全,柏木敏夫,156,5443
1,19910727,味全龍,三商,3,2,199101107,葉南輝,林褔全,林朝琴,柏木敏夫,182,3256
1,19910728,兄弟,統一7-ELEVEn獅,3,0,199101108,許榮龍,李柏河,李志元,葉南輝,143,6429
1,19910730,統一7-ELEVEn獅,味全龍,3,2,199101109,林朝琴,林褔全,李柏河,葉南輝,148,3425
1,19910731,兄弟,三商,5,4,199101110,李志元,柏木敏夫,蔣寬仁,周駿勝,172,4750
1,19910801,味全龍,三商,4,4,199101111,蔣寬仁,林朝琴,林褔全,李柏河,175,3884
1,19910802,兄弟,統一7-ELEVEn獅,4,2,199101112,許榮龍,李志元,蔣寬仁,周駿勝,188,8418
1,19910803,統一7-ELEVEn獅,三商,6,5,199101113,李柏河,林褔全,蔣寬仁,林朝琴,199,4062
1,19910804,兄弟,味全龍,0,4,199101114,葉南輝,蔣寬仁,林褔全,李志元,166,14000
1,19910808,味全龍,兄弟,4,6,199101115,李柏河,林朝琴,林褔全,許榮龍,212,7866
1,19910810,統一7-ELEVEn獅,味全龍,0,3,199101117,許榮龍,李志元,李柏河,林褔全,159,5026
1,19910810,兄弟,三商,5,2,199101118,周駿勝,蔣寬仁,葉南輝,柏木敏夫,214,6482
1,19910811,味全龍,三商,3,4,199101119,葉南輝,李柏河,林朝琴,蔣寬仁,207,5578
1,19910811,兄弟,統一7-ELEVEn獅,1,3,199101120,柏木敏夫,林褔全,許榮龍,周駿勝,182,8466
1,19910813,兄弟,統一7-ELEVEn獅,1,2,199101121,林朝琴,林褔全,周駿勝,葉南輝,150,7054
1,19910814,味全龍,三商,2,0,199101122,李柏河,蔣寬仁,李志元,林褔全,136,5365
1,19910815,兄弟,味全龍,6,4,199101123,許榮龍,林朝琴,葉南輝,周駿勝,185,14000
1,19910816,統一7-ELEVEn獅,三商,2,4,199101124,柏木敏夫,林褔全,蔣寬仁,李柏河,183,3695
1,19910818,味全龍,統一7-ELEVEn獅,3,6,199101125,李志元,許榮龍,林褔全,葉南輝,185,3866
1,19910818,三商,兄弟,0,3,199101126,蔣寬仁,柏木敏夫,李柏河,周駿勝,165,12913
1,19910820,兄弟,三商,2,4,199101127,柏木敏夫,林朝琴,蔣寬仁,李志元,212,7070
1,19910821,統一7-ELEVEn獅,味全龍,2,1,199101128,周駿勝,許榮龍,李柏河,葉南輝,176,4559
1,19910822,兄弟,統一7-ELEVEn獅,2,5,199101129,林褔全,葉南輝,許榮龍,蔣寬仁,174,6964
1,19910823,味全龍,三商,14,1,199101130,林朝琴,蔣寬仁,李柏河,柏木敏夫,166,3671
1,19910824,兄弟,味全龍,6,1,199101131,蔣寬仁,林褔全,周駿勝,許榮龍,169,9000
1,19910825,統一7-ELEVEn獅,三商,2,1,199101132,李柏河,柏木敏夫,許榮龍,林朝琴,166,3697
1,19910827,味全龍,三商,1,5,199101133,葉南輝,林褔全,李柏河,周駿勝,141,5099
1,19910828,兄弟,統一7-ELEVEn獅,1,2,199101134,蔣寬仁,林朝琴,許榮龍,林褔全,150,10805
1,19910829,統一7-ELEVEn獅,三商,3,3,199101135,周駿勝,葉南輝,林朝琴,許榮龍,187,3941
1,19910830,兄弟,味全龍,2,4,199101136,李柏河,林朝琴,蔣寬仁,葉南輝,174,14000
1,19910831,三商,兄弟,2,1,199101137,林褔全,葉南輝,林朝琴,周駿勝,153,8972
1,19910901,味全龍,統一7-ELEVEn獅,1,2,199101138,許榮龍,李柏河,周駿勝,蔣寬仁,181,7968
1,19911002,兄弟,三商,1,10,199101139,蔣寬仁,葉南輝,林朝琴,李柏河,191,1788
1,19910906,統一7-ELEVEn獅,味全龍,6,4,199101140,林褔全,林朝琴,周駿勝,葉南輝,194,1739
1,19910907,兄弟,統一7-ELEVEn獅,0,3,199101141,許榮龍,葉南輝,蔣寬仁,李志元,154,5157
1,19910907,味全龍,三商,1,4,199101142,李柏河,林褔全,周駿勝,柏木敏夫,151,3807
1,19910908,兄弟,味全龍,3,0,199101143,林朝琴,蔣寬仁,林褔全,葉南輝,133,8608
1,19910908,統一7-ELEVEn獅,三商,4,7,199101144,柏木敏夫,李柏河,許榮龍,周駿勝,215,5250
1,19910912,兄弟,味全龍,0,10,199101145,林褔全,柏木敏夫,林朝琴,周駿勝,166,8053
1,19910913,統一7-ELEVEn獅,三商,1,1,199101146,蔣寬仁,許榮龍,周駿勝,林朝琴,201,3916
1,19910914,味全龍,統一7-ELEVEn獅,7,8,199101147,李柏河,葉南輝,林朝琴,林褔全,211,3664
1,19910914,三商,兄弟,1,2,199101148,許榮龍,蔣寬仁,李志元,林朝琴,177,8413
1,19910915,三商,味全龍,5,4,199101149,周駿勝,林朝琴,李志元,李柏河,233,3074
1,19910915,統一7-ELEVEn獅,兄弟,1,5,199101150,蔣寬仁,葉南輝,林褔全,許榮龍,198,2431
1,19910919,統一7-ELEVEn獅,味全龍,2,2,199101151,柏木敏夫,蔣寬仁,李柏河,林褔全,185,3463
1,19910920,兄弟,三商,2,4,199101152,葉南輝,蔣寬仁,許榮龍,周駿勝,165,4382
1,19910921,味全龍,三商,2,3,199101153,林朝琴,李柏河,李志元,許榮龍,180,1788
1,19910921,兄弟,統一7-ELEVEn獅,0,3,199101154,蔣寬仁,周駿勝,葉南輝,柏木敏夫,183,4328
1,19910922,統一7-ELEVEn獅,三商,5,10,199101155,林褔全,周駿勝,李柏河,葉南輝,189,2084
1,19910922,兄弟,味全龍,1,11,199101156,許榮龍,李志元,林朝琴,柏木敏夫,193,4023
1,19911008,統一7-ELEVEn獅,三商,7,4,199101157,周駿勝,柏木敏夫,蔣寬仁,林朝琴,190,3400
1,19910927,兄弟,味全龍,3,4,199101158,林褔全,葉南輝,李志元,李柏河,166,5988
1,19910928,三商,兄弟,6,5,199101159,蔣寬仁,李志元,葉南輝,許榮龍,177,6721
1,19910928,味全龍,統一7-ELEVEn獅,6,8,199101160,柏木敏夫,林朝琴,林褔全,周駿勝,170,4529
1,19910929,統一7-ELEVEn獅,兄弟,3,2,199101161,李柏河,林褔全,周駿勝,林朝琴,155,5068
1,19911022,三商,味全龍,2,5,199101162,葉南輝,林朝琴,許榮龍,蔣寬仁,168,2440
1,19911003,味全龍,三商,8,4,199101163,柏木敏夫,李柏河,林褔全,葉南輝,172,2449
1,19911004,兄弟,統一7-ELEVEn獅,3,7,199101164,許榮龍,李志元,周駿勝,蔣寬仁,199,4165
1,19911005,統一7-ELEVEn獅,三商,9,1,199101165,李柏河,葉南輝,李志元,林褔全,180,2911
1,19911005,兄弟,味全龍,7,5,199101166,周駿勝,許榮龍,蔣寬仁,柏木敏夫,172,5134
1,19911006,三商,兄弟,8,2,199101167,林朝琴,蔣寬仁,許榮龍,周駿勝,149,3943
1,19911006,味全龍,統一7-ELEVEn獅,4,3,199101168,林褔全,柏木敏夫,蔣寬仁,李志元,176,5558
1,19911010,味全龍,統一7-ELEVEn獅,7,1,199101169,柏木敏夫,林褔全,李志元,周駿勝,162,5490
1,19911011,三商,兄弟,10,5,199101170,李柏河,林朝琴,葉南輝,蔣寬仁,184,3675
1,19911012,三商,味全龍,4,7,199101171,林褔全,李志元,蔣寬仁,李柏河,176,4118
1,19911012,統一7-ELEVEn獅,兄弟,4,3,199101172,許榮龍,周駿勝,林朝琴,柏木敏夫,231,6424
1,19911013,三商,統一7-ELEVEn獅,4,4,199101173,葉南輝,蔣寬仁,李柏河,許榮龍,191,2511
1,19911013,味全龍,兄弟,4,4,199101174,林朝琴,林褔全,蔣寬仁,李志元,179,6349
1,19911017,兄弟,統一7-ELEVEn獅,5,3,199101175,林朝琴,林褔全,許榮龍,李柏河,162,2043
1,19911018,味全龍,三商,7,0,199101176,蔣寬仁,林褔全,葉南輝,李志元,146,2535
1,19911019,兄弟,味全龍,5,4,199101177,葉南輝,李柏河,周駿勝,林朝琴,133,3304
1,19911019,統一7-ELEVEn獅,三商,1,0,199101178,林褔全,林朝琴,蔣寬仁,李志元,162,1959
1,19911020,味全龍,統一7-ELEVEn獅,13,13,199101179,許榮龍,蔣寬仁,林褔全,李志元,202,3064
1,19911020,三商,兄弟,4,5,199101180,李柏河,葉南輝,林朝琴,蔣寬仁,186,4488
1,19910705,明星白,明星紅,5,2,199102001,李柏河,林褔全,蔣寬仁,李志元,141,9000
1,19910706,明星紅,明星白,5,2,199102002,蔣寬仁,林褔全,葉南輝,李柏河,132,5621
1,19910707,明星白,明星紅,6,4,199102003,林朝琴,李志元,林褔全,柏木敏夫,166,8736
1,19911102,統一7-ELEVEn獅,味全龍,2,5,199103001,林朝琴,葉南輝,林褔全,許榮龍,180,12038
1,19911103,味全龍,統一7-ELEVEn獅,5,11,199103002,李柏河,許榮龍,周駿勝,林褔全,198,10378
1,19911105,統一7-ELEVEn獅,味全龍,2,3,199103003,葉南輝,林褔全,林朝琴,蔣寬仁,212,9000
1,19911106,味全龍,統一7-ELEVEn獅,2,3,199103004,柏木敏夫,蔣寬仁,李柏河,林褔全,264,8756
1,19911107,統一7-ELEVEn獅,味全龍,4,2,199103005,蔣寬仁,林朝琴,李志元,葉南輝,182,8253
1,19911109,味全龍,統一7-ELEVEn獅,2,0,199103006,李柏河,柏木敏夫,林褔全,葉南輝,167,14000
1,19911110,統一7-ELEVEn獅,味全龍,13,5,199103007,柏木敏夫,林褔全,蔣寬仁,林朝琴,252,13219
1,19920319,統一7-ELEVEn獅,味全龍,2,3,199201001,李柏河,丸山博,林朝琴,蔣寬仁,177,11809
1,19920320,三商,兄弟,0,1,199201002,席伯多,葉南輝,周駿勝,許榮龍,144,13695
1,19920321,味全龍,兄弟,3,2,199201003,蔣寬仁,林褔全,李志元,李柏河,151,13540
1,19920321,統一7-ELEVEn獅,三商,8,1,199201004,丸山博,周駿勝,許榮龍,林朝琴,175,4099
1,19920322,統一7-ELEVEn獅,兄弟,1,3,199201005,林朝琴,許榮龍,席伯多,周駿勝,173,13206
1,19920322,味全龍,三商,2,1,199201006,林褔全,李志元,蔣寬仁,葉南輝,190,11185
1,19920324,三商,統一7-ELEVEn獅,2,6,199201007,許榮龍,丸山博,周駿勝,席伯多,180,2257
1,19920325,兄弟,味全龍,4,3,199201008,李柏河,蔣寬仁,林褔全,林朝琴,197,8678
1,19920326,味全龍,統一7-ELEVEn獅,7,4,199201009,席伯多,丸山博,葉南輝,許榮龍,157,2882
1,19920327,兄弟,三商,3,1,199201010,蔣寬仁,林褔全,周駿勝,李柏河,134,5437
1,19920401,三商,味全龍,1,5,199201011,林朝琴,葉南輝,許榮龍,席伯多,157,3993
1,19920415,兄弟,統一7-ELEVEn獅,4,10,199201012,席伯多,李柏河,許榮龍,林褔全,178,6175
1,19920429,統一7-ELEVEn獅,兄弟,1,5,199201013,林褔全,席伯多,李柏河,葉南輝,187,6209
1,19920403,味全龍,三商,6,5,199201014,周駿勝,林朝琴,丸山博,蔣寬仁,196,10229
1,19920414,三商,兄弟,9,9,199201015,丸山博,葉南輝,林褔全,許榮龍,237,9310
1,19920404,統一7-ELEVEn獅,味全龍,5,2,199201016,李柏河,周駿勝,蔣寬仁,席伯多,160,6582
1,19920405,味全龍,兄弟,3,6,199201017,葉南輝,許榮龍,林朝琴,周駿勝,172,14000
1,19920405,統一7-ELEVEn獅,三商,3,10,199201018,席伯多,蔣寬仁,丸山博,林褔全,206,6241
1,19920409,味全龍,統一7-ELEVEn獅,0,11,199201019,蔣寬仁,丸山博,周駿勝,許榮龍,171,6936
1,19920410,兄弟,三商,4,8,199201020,林朝琴,周駿勝,許榮龍,丸山博,182,8804
1,19920506,三商,味全龍,8,5,199201021,林褔全,席伯多,葉南輝,李柏河,150,2509
1,19920506,兄弟,統一7-ELEVEn獅,2,1,199201022,丸山博,許榮龍,蔣寬仁,林朝琴,180,9000
1,19920505,三商,統一7-ELEVEn獅,5,9,199201023,李柏河,葉南輝,席伯多,林褔全,211,3783
1,19920412,兄弟,味全龍,5,1,199201024,許榮龍,蔣寬仁,林朝琴,周駿勝,154,8519
1,19920416,味全龍,兄弟,3,2,199201025,葉南輝,丸山博,林朝琴,李柏河,164,8957
1,19920417,統一7-ELEVEn獅,三商,6,10,199201026,蔣寬仁,周駿勝,林朝琴,席伯多,198,3425
1,19920418,統一7-ELEVEn獅,兄弟,6,4,199201027,丸山博,許榮龍,李柏河,周駿勝,170,10052
1,19920418,味全龍,三商,4,3,199201028,林朝琴,席伯多,葉南輝,葉曜榮,164,6718
1,19920419,三商,兄弟,4,5,199201029,林褔全,蔣寬仁,席伯多,許榮龍,218,10075
1,19920513,統一7-ELEVEn獅,味全龍,5,5,199201030,席伯多,李柏河,丸山博,林朝琴,195,4416
1,19920421,三商,統一7-ELEVEn獅,1,2,199201031,李柏河,席伯多,周駿勝,蔣寬仁,186,4472
1,19920505,兄弟,味全龍,6,1,199201032,許榮龍,丸山博,周駿勝,蔣寬仁,152,9000
1,19920423,兄弟,統一7-ELEVEn獅,2,3,199201033,席伯多,林朝琴,李柏河,侯威光,172,9000
1,19920424,三商,味全龍,7,3,199201034,葉南輝,林褔全,許榮龍,席伯多,168,5471
1,19920425,味全龍,統一7-ELEVEn獅,4,8,199201035,蔣寬仁,許榮龍,林朝琴,丸山博,169,7665
1,19920426,兄弟,三商,6,5,199201036,丸山博,林朝琴,蔣寬仁,葉南輝,207,9000
1,19920430,統一7-ELEVEn獅,味全龍,5,4,199201037,林朝琴,丸山博,蔣寬仁,蘇建文,216,3353
1,19920512,三商,兄弟,7,1,199201038,李柏河,葉南輝,許榮龍,席伯多,138,13000
1,19920502,統一7-ELEVEn獅,三商,0,1,199201039,周駿勝,許榮龍,丸山博,葉南輝,163,3473
1,19920502,味全龍,兄弟,4,2,199201040,席伯多,林褔全,蔣寬仁,林朝琴,158,14000
1,19920503,味全龍,三商,1,3,199201041,許榮龍,周駿勝,林朝琴,林褔全,146,7553
1,19920503,統一7-ELEVEn獅,兄弟,2,4,199201042,葉南輝,蔣寬仁,李柏河,丸山博,174,14000
1,19920507,三商,味全龍,3,3,199201043,林朝琴,蔣寬仁,丸山博,葉曜榮,192,3841
1,19920508,兄弟,統一7-ELEVEn獅,4,5,199201044,周駿勝,李柏河,席伯多,葉南輝,193,9000
1,19920509,兄弟,三商,6,3,199201045,蔣寬仁,林朝琴,葉南輝,許榮龍,161,5137
1,19920617,味全龍,統一7-ELEVEn獅,1,2,199201046,席伯多,林褔全,李柏河,周駿勝,176,3524
1,19920510,兄弟,味全龍,4,2,199201047,許榮龍,葉南輝,林朝琴,蔣寬仁,139,9000
1,19920510,三商,統一7-ELEVEn獅,3,2,199201048,林褔全,丸山博,周駿勝,席伯多,183,5238
1,19920514,味全龍,三商,5,4,199201049,丸山博,林褔全,葉南輝,侯威光,172,4252
1,19920515,統一7-ELEVEn獅,兄弟,6,7,199201050,葉南輝,席伯多,周駿勝,許榮龍,194,12364
1,19920516,統一7-ELEVEn獅,味全龍,3,6,199201051,李柏河,周駿勝,丸山博,葉南輝,193,5133
1,19920516,三商,兄弟,2,6,199201052,林朝琴,許榮龍,席伯多,林褔全,160,13000
1,19920517,統一7-ELEVEn獅,三商,3,9,199201053,席伯多,李柏河,林褔全,葉南輝,176,6002
1,19920517,味全龍,兄弟,4,9,199201054,許榮龍,丸山博,周駿勝,林朝琴,172,14000
1,19920521,兄弟,味全龍,4,0,199201055,席伯多,林朝琴,李柏河,蔣寬仁,151,9000
1,19920522,三商,統一7-ELEVEn獅,2,8,199201056,許榮龍,葉南輝,丸山博,蘇建文,179,4191
1,19920523,兄弟,三商,2,4,199201057,林褔全,席伯多,周駿勝,蔣寬仁,146,8104
1,19920523,味全龍,統一7-ELEVEn獅,7,4,199201058,丸山博,李柏河,林朝琴,葉曜榮,235,7346
1,19920524,兄弟,統一7-ELEVEn獅,11,7,199201059,葉南輝,林朝琴,許榮龍,周駿勝,192,9000
1,19920524,三商,味全龍,6,2,199201060,李柏河,蔣寬仁,丸山博,林褔全,164,7155
1,19920528,統一7-ELEVEn獅,三商,2,10,199201061,席伯多,林褔全,李柏河,蘇建文,181,4414
1,19920529,味全龍,兄弟,3,1,199201062,丸山博,葉南輝,周駿勝,蔣寬仁,158,14000
1,19920530,味全龍,三商,3,2,199201063,林朝琴,許榮龍,林褔全,席伯多,149,2032
1,19920530,統一7-ELEVEn獅,兄弟,1,2,199201064,李柏河,蔣寬仁,丸山博,周駿勝,173,8141
1,19920531,統一7-ELEVEn獅,味全龍,5,4,199201065,林褔全,周駿勝,蔣寬仁,丸山博,228,7278
1,19920614,三商,兄弟,4,6,199201066,李柏河,席伯多,蔣寬仁,林朝琴,148,13928
1,19920602,兄弟,味全龍,3,0,199201067,席伯多,林朝琴,蔣寬仁,許榮龍,136,9000
1,19920603,三商,統一7-ELEVEn獅,0,7,199201068,丸山博,李柏河,葉曜榮,林褔全,180,3802
1,19920604,兄弟,統一7-ELEVEn獅,11,0,199201069,許榮龍,丸山博,葉南輝,周駿勝,190,9000
1,19920605,三商,味全龍,0,1,199201070,蔣寬仁,林褔全,席伯多,林朝琴,186,7520
1,19920606,兄弟,三商,2,6,199201071,席伯多,許榮龍,李柏河,葉南輝,156,9000
1,19920607,味全龍,統一7-ELEVEn獅,13,2,199201072,林朝琴,蔣寬仁,侯威光,丸山博,194,4284
1,19920609,三商,兄弟,0,10,199201073,李柏河,葉南輝,林褔全,席伯多,168,6602
1,19920610,統一7-ELEVEn獅,味全龍,6,2,199201074,丸山博,周駿勝,林朝琴,蔣寬仁,171,3273
1,19920611,味全龍,兄弟,1,0,199201075,席伯多,林褔全,許榮龍,李柏河,149,11165
1,19920612,統一7-ELEVEn獅,三商,7,1,199201076,葉南輝,蔣寬仁,蘇建文,丸山博,182,3022
1,19920613,統一7-ELEVEn獅,兄弟,14,2,199201077,林褔全,丸山博,周駿勝,蔣寬仁,206,9494
1,19920614,味全龍,三商,8,2,199201078,許榮龍,葉南輝,侯威光,周駿勝,155,5594
1,19920618,味全龍,兄弟,6,12,199201079,丸山博,李柏河,林褔全,葉南輝,168,9000
1,19920619,統一7-ELEVEn獅,三商,4,2,199201080,林朝琴,周駿勝,葉曜榮,席伯多,195,3331
1,19920620,兄弟,統一7-ELEVEn獅,11,1,199201081,李柏河,丸山博,葉南輝,林褔全,170,9000
1,19920620,味全龍,三商,5,1,199201082,蔣寬仁,席伯多,周駿勝,許榮龍,177,3265
1,19920621,味全龍,統一7-ELEVEn獅,7,0,199201083,許榮龍,葉南輝,丸山博,李柏河,124,4069
1,19920621,三商,兄弟,8,1,199201084,席伯多,蔣寬仁,蘇建文,周駿勝,158,6509
1,19920623,三商,統一7-ELEVEn獅,2,2,199201085,周駿勝,葉曜榮,丸山博,李柏河,183,1490
